dateRep,cases,deaths,countriesAndTerritories,popData2020
28/06/2020,280.0,12.0,Spain,47332614
27/10/2021,3206.0,33.0,Latvia,1907675
25/06/2021,398.0,5.0,Belgium,11522440
08/11/2020,5742.0,51.0,Austria,8901064
30/03/2020,27.0,1.0,Slovakia,5457873
09/10/2020,154.0,1.0,Luxembourg,626108
08/04/2020,52.0,2.0,Greece,10718565
05/11/2020,1567.0,30.0,Slovenia,2095861
02/04/2021,6837.0,22.0,Sweden,10327589
22/11/2021,1475.0,18.0,Portugal,10295909
14/10/2020,7.0,0.0,Liechtenstein,38747
07/05/2021,1155.0,19.0,Austria,8901064
20/09/2020,133.0,4.0,Sweden,10327589
03/06/2020,152.0,8.0,Romania,19328838
27/09/2021,1183.0,20.0,Hungary,9769526
15/12/2021,8773.0,9.0,Denmark,5822763
15/02/2021,1331.0,79.0,Romania,19328838
11/03/2021,25649.0,373.0,Italy,59641488
27/10/2020,3121.0,8.0,Slovakia,5457873
01/01/2020,1.0,0.0,Spain,47332614
12/11/2020,5619.0,74.0,Netherlands,17407585
11/11/2021,16254.0,25.0,Netherlands,17407585
24/12/2020,5064.0,0.0,Slovakia,5457873
09/06/2021,5557.0,65.0,France,67320216
12/06/2020,376.0,7.0,Poland,37958138
23/07/2021,895.0,0.0,Cyprus,888005
02/07/2020,1.0,0.0,Iceland,364134
21/11/2021,7305.0,58.0,Slovakia,5457873
19/10/2020,20849.0,175.0,Spain,47332614
17/11/2020,7522.0,96.0,Austria,8901064
11/11/2020,4935.0,82.0,Portugal,10295909
05/03/2020,81.0,,Belgium,11522440
26/01/2021,10584.0,541.0,Italy,59641488
17/06/2021,1323.0,37.0,Italy,59641488
20/02/2021,8509.0,254.0,Poland,37958138
20/04/2021,2530.0,43.0,Austria,8901064
30/08/2020,2.0,0.0,Estonia,1328976
25/12/2021,2374.0,8.0,Sweden,10327589
26/03/2021,6853.0,86.0,Spain,47332614
31/12/2021,3259.0,30.0,Slovakia,5457873
22/09/2021,1841.0,11.0,Austria,8901064
05/05/2020,0.0,0.0,Denmark,5822763
06/06/2020,270.0,72.0,Italy,59641488
14/11/2020,32095.0,354.0,France,67320216
30/11/2020,3262.0,78.0,Portugal,10295909
12/08/2020,29.0,0.0,Slovenia,2095861
07/11/2021,507.0,4.0,Finland,5525292
11/10/2021,616.0,0.0,Norway,5367580
03/05/2021,8.0,0.0,Iceland,364134
19/08/2020,1754.0,1.0,Germany,83166711
13/01/2021,2044.0,41.0,Belgium,11522440
26/07/2021,94.0,0.0,Malta,514564
27/10/2020,2414.0,9.0,Sweden,10327589
07/07/2020,16.0,0.0,Hungary,9769526
01/11/2020,6551.0,224.0,Czechia,10693939
19/03/2021,510.0,10.0,Ireland,4964440
25/06/2021,134.0,36.0,Poland,37958138
07/12/2020,1630.0,52.0,Slovenia,2095861
21/05/2021,382.0,3.0,Slovenia,2095861
28/05/2021,5158.0,35.0,Germany,83166711
04/11/2021,15511.0,250.0,Poland,37958138
15/03/2020,981.0,15.0,Germany,83166711
04/11/2021,10204.0,24.0,Netherlands,17407585
17/06/2020,1457.0,32.0,Sweden,10327589
08/09/2021,1018.0,3.0,Slovenia,2095861
20/06/2021,61.0,0.0,Cyprus,888005
28/07/2020,41.0,1.0,Croatia,4058165
03/11/2020,12090.0,261.0,Czechia,10693939
05/11/2020,1223.0,4.0,Denmark,5822763
23/02/2021,1067.0,7.0,Estonia,1328976
09/09/2020,646.0,3.0,Portugal,10295909
24/03/2021,298.0,7.0,Luxembourg,626108
26/03/2021,103.0,4.0,Malta,514564
08/08/2021,107.0,0.0,Czechia,10693939
10/11/2021,243.0,2.0,Luxembourg,626108
30/03/2020,25.0,0.0,Bulgaria,6951482
21/06/2020,250.0,15.0,Spain,47332614
18/04/2020,778.0,41.0,Ireland,4964440
23/10/2021,15261.0,446.0,Romania,19328838
16/08/2020,134.0,0.0,Denmark,5822763
02/01/2021,526.0,0.0,Norway,5367580
01/02/2021,2504.0,42.0,Poland,37958138
01/06/2021,387.0,0.0,Norway,5367580
21/11/2020,270.0,10.0,Finland,5525292
24/07/2020,19.0,0.0,Ireland,4964440
05/05/2021,6715.0,68.0,Spain,47332614
13/12/2020,12509.0,516.0,Germany,83166711
28/07/2021,78.0,2.0,Latvia,1907675
28/06/2021,14.0,2.0,Croatia,4058165
18/02/2021,6514.0,242.0,Spain,47332614
14/06/2020,204.0,20.0,Spain,47332614
02/06/2021,305.0,6.0,Austria,8901064
29/04/2021,26538.0,306.0,France,67320216
17/06/2021,1155.0,7.0,Germany,83166711
19/03/2020,191.0,1.0,Ireland,4964440
02/10/2021,1448.0,14.0,Croatia,4058165
07/09/2021,405.0,13.0,Poland,37958138
19/09/2021,1224.0,0.0,Ireland,4964440
25/02/2021,236.0,3.0,Luxembourg,626108
30/05/2021,186.0,12.0,Croatia,4058165
08/11/2021,8292.0,45.0,Slovakia,5457873
24/03/2020,74.0,0.0,Estonia,1328976
03/01/2021,1307.0,103.0,Hungary,9769526
03/07/2020,94.0,2.0,Belgium,11522440
21/11/2020,4397.0,121.0,Hungary,9769526
12/12/2021,19450.0,65.0,Poland,37958138
31/07/2020,18.0,0.0,Finland,5525292
08/06/2020,7.0,0.0,Estonia,1328976
06/05/2020,1444.0,369.0,Italy,59641488
27/10/2021,15.0,0.0,Malta,514564
30/05/2020,6.0,0.0,Greece,10718565
30/05/2021,3022.0,28.0,Spain,47332614
20/12/2020,242.0,2.0,Cyprus,888005
15/06/2020,166.0,17.0,Romania,19328838
19/11/2020,23975.0,637.0,Poland,37958138
01/04/2020,58.0,1.0,Cyprus,888005
08/05/2020,36.0,0.0,Croatia,4058165
19/12/2020,52.0,4.0,Malta,514564
18/11/2021,66.0,0.0,Malta,514564
14/06/2021,202.0,0.0,Ireland,4964440
11/07/2020,140.0,1.0,Croatia,4058165
23/09/2021,74.0,0.0,Luxembourg,626108
05/11/2021,1457.0,2.0,Norway,5367580
19/11/2021,2234.0,65.0,Croatia,4058165
18/04/2020,61.0,1.0,Lithuania,2794090
08/06/2021,1894.0,102.0,Italy,59641488
19/10/2020,7986.0,28.0,Netherlands,17407585
01/11/2021,5287.0,20.0,Austria,8901064
24/09/2021,812.0,14.0,Poland,37958138
07/05/2020,0.0,0.0,Iceland,364134
06/07/2021,369.0,2.0,Sweden,10327589
18/03/2020,11.0,0.0,Latvia,1907675
17/12/2020,5697.0,107.0,Romania,19328838
30/04/2020,48.0,12.0,Hungary,9769526
12/08/2021,13.0,0.0,Liechtenstein,38747
30/12/2020,639.0,3.0,Norway,5367580
13/08/2020,251.0,2.0,Austria,8901064
21/12/2021,13807.0,538.0,Poland,37958138
12/08/2021,968.0,2.0,Austria,8901064
29/10/2020,121.0,0.0,Cyprus,888005
15/08/2021,10.0,1.0,Sweden,10327589
22/11/2021,349.0,17.0,Latvia,1907675
01/07/2021,38.0,0.0,Estonia,1328976
30/10/2020,13605.0,217.0,Czechia,10693939
19/06/2021,393.0,0.0,Ireland,4964440
20/12/2020,396.0,40.0,Slovenia,2095861
03/01/2021,447.0,0.0,Norway,5367580
03/07/2021,3006.0,17.0,France,67320216
24/09/2021,1163.0,0.0,Ireland,4964440
04/12/2020,7338.0,70.0,Sweden,10327589
16/06/2020,0.0,0.0,Liechtenstein,38747
05/06/2021,9.0,0.0,Malta,514564
26/10/2021,6816.0,243.0,Bulgaria,6951482
06/08/2021,525.0,4.0,Cyprus,888005
22/11/2020,4320.0,111.0,Hungary,9769526
01/07/2020,95.0,0.0,Austria,8901064
12/03/2020,3.0,0.0,Croatia,4058165
24/07/2021,1158.0,3.0,Belgium,11522440
08/10/2020,434.0,6.0,Greece,10718565
30/06/2020,259.0,8.0,Portugal,10295909
26/04/2020,300.0,74.0,Sweden,10327589
13/07/2020,53.0,0.0,Croatia,4058165
09/05/2020,47.0,2.0,Finland,5525292
06/07/2021,46.0,3.0,Latvia,1907675
05/10/2021,726.0,7.0,Finland,5525292
25/12/2020,20262.0,159.0,France,67320216
05/11/2020,22.0,0.0,Iceland,364134
13/02/2021,2415.0,48.0,Romania,19328838
27/02/2021,18902.0,280.0,Italy,59641488
26/10/2020,939.0,3.0,Ireland,4964440
22/05/2020,9.0,0.0,Luxembourg,626108
18/02/2021,910.0,10.0,Slovenia,2095861
20/05/2020,196.0,10.0,Romania,19328838
05/07/2020,1.0,0.0,Liechtenstein,38747
01/06/2021,4.0,0.0,Liechtenstein,38747
11/12/2021,34672.0,263.0,Germany,83166711
04/02/2021,960.0,16.0,Slovenia,2095861
12/07/2021,572.0,0.0,Ireland,4964440
20/08/2020,1.0,0.0,Latvia,1907675
22/08/2020,112.0,1.0,Denmark,5822763
14/11/2021,3223.0,7.0,Denmark,5822763
08/06/2020,6.0,2.0,Hungary,9769526
13/06/2020,299.0,1.0,Germany,83166711
06/06/2021,135.0,6.0,Latvia,1907675
15/08/2020,771.0,11.0,Poland,37958138
10/01/2021,1389.0,48.0,Austria,8901064
18/07/2021,9.0,0.0,Slovenia,2095861
18/09/2020,248.0,3.0,Ireland,4964440
29/05/2020,25.0,8.0,Hungary,9769526
22/10/2020,16078.0,136.0,Italy,59641488
07/05/2021,1023.0,2.0,Denmark,5822763
06/02/2021,158.0,2.0,Luxembourg,626108
15/12/2020,49.0,3.0,Malta,514564
23/11/2020,1436.0,18.0,Lithuania,2794090
15/09/2020,155.0,9.0,Bulgaria,6951482
18/02/2021,1086.0,41.0,Bulgaria,6951482
03/12/2020,470.0,3.0,Estonia,1328976
08/08/2020,11.0,0.0,Cyprus,888005
31/10/2021,2792.0,31.0,Czechia,10693939
28/07/2021,3444.0,8.0,Netherlands,17407585
14/05/2021,666.0,8.0,Latvia,1907675
27/05/2021,2215.0,6.0,Belgium,11522440
29/04/2020,18.0,0.0,Lithuania,2794090
12/06/2020,13.0,0.0,Finland,5525292
13/05/2020,507.0,83.0,France,67320216
28/11/2020,15177.0,599.0,Poland,37958138
19/06/2020,47.0,0.0,Denmark,5822763
15/05/2020,0.0,0.0,Liechtenstein,38747
05/04/2021,2009.0,28.0,Austria,8901064
04/03/2021,451.0,11.0,Lithuania,2794090
09/11/2021,11284.0,28.0,Netherlands,17407585
14/07/2021,84.0,10.0,Bulgaria,6951482
19/07/2020,246.0,5.0,Portugal,10295909
21/08/2020,298.0,5.0,Sweden,10327589
18/03/2020,74.0,0.0,Ireland,4964440
06/04/2020,19.0,0.0,Cyprus,888005
05/04/2021,3860.0,82.0,Bulgaria,6951482
18/07/2020,889.0,21.0,Romania,19328838
10/08/2020,25.0,1.0,Luxembourg,626108
05/06/2020,35.0,0.0,Czechia,10693939
27/08/2021,183.0,1.0,Czechia,10693939
23/12/2021,543.0,0.0,Luxembourg,626108
09/04/2021,1257.0,3.0,Slovenia,2095861
22/06/2020,143.0,12.0,Belgium,11522440
28/08/2021,213.0,1.0,Cyprus,888005
13/01/2021,1808.0,17.0,Slovenia,2095861
25/11/2020,513.0,2.0,Norway,5367580
30/03/2020,48.0,1.0,Slovenia,2095861
26/04/2020,401.0,18.0,Romania,19328838
15/03/2021,256.0,10.0,Portugal,10295909
01/11/2021,772.0,16.0,Latvia,1907675
27/02/2020,2.0,0.0,Austria,8901064
24/09/2021,86.0,0.0,Luxembourg,626108
27/07/2020,527.0,7.0,Germany,83166711
11/11/2020,2597.0,28.0,Croatia,4058165
28/06/2021,0.0,0.0,Liechtenstein,38747
10/12/2020,16998.0,887.0,Italy,59641488
24/08/2020,259.0,1.0,Czechia,10693939
26/05/2020,2.0,0.0,Slovakia,5457873
01/07/2020,685.0,15.0,Sweden,10327589
20/05/2021,850.0,11.0,Lithuania,2794090
11/10/2020,78.0,0.0,Norway,5367580
12/03/2020,19.0,0.0,Portugal,10295909
18/12/2021,4115.0,83.0,Slovakia,5457873
30/05/2020,416.0,10.0,Poland,37958138
25/05/2020,59.0,-2.0,Ireland,4964440
31/05/2020,6.0,0.0,Norway,5367580
11/09/2021,329.0,1.0,Finland,5525292
21/03/2020,35.0,4.0,Greece,10718565
12/09/2021,283.0,5.0,Finland,5525292
06/07/2021,32.0,2.0,Hungary,9769526
26/05/2021,1073.0,1.0,Denmark,5822763
16/05/2020,56.0,6.0,Hungary,9769526
06/04/2021,1191.0,7.0,Slovenia,2095861
30/11/2021,22060.0,65.0,Netherlands,17407585
05/07/2020,0.0,0.0,Iceland,364134
21/04/2020,12.0,0.0,Cyprus,888005
01/10/2020,,0.0,Iceland,364134
22/09/2020,633.0,8.0,Hungary,9769526
31/03/2020,4053.0,837.0,Italy,59641488
10/01/2021,188.0,3.0,Finland,5525292
23/09/2021,771.0,6.0,Sweden,10327589
10/12/2020,3132.0,14.0,Denmark,5822763
27/09/2021,38.0,0.0,Iceland,364134
26/11/2021,2096.0,22.0,Lithuania,2794090
17/07/2021,1282.0,5.0,Germany,83166711
05/04/2020,31.0,2.0,Luxembourg,626108
14/07/2021,1.0,0.0,Liechtenstein,38747
22/11/2020,232.0,3.0,Estonia,1328976
18/10/2020,395.0,10.0,Bulgaria,6951482
30/03/2020,192.0,22.0,Romania,19328838
24/06/2021,824.0,5.0,Germany,83166711
22/07/2021,179.0,1.0,Croatia,4058165
24/06/2021,33.0,3.0,Latvia,1907675
03/11/2021,5188.0,63.0,Italy,59641488
18/10/2020,58.0,1.0,Latvia,1907675
21/12/2021,6542.0,77.0,Greece,10718565
17/07/2021,206.0,0.0,Malta,514564
20/04/2020,306.0,20.0,Poland,37958138
28/04/2020,569.0,113.0,Belgium,11522440
09/04/2021,694.0,5.0,Portugal,10295909
23/12/2020,277.0,3.0,Finland,5525292
24/05/2021,230.0,36.0,Romania,19328838
17/02/2021,414.0,8.0,Denmark,5822763
28/06/2021,37.0,58.0,Romania,19328838
23/01/2021,1262.0,54.0,Austria,8901064
22/09/2021,523.0,2.0,Czechia,10693939
11/04/2021,368.0,0.0,Latvia,1907675
26/02/2020,0.0,0.0,Finland,5525292
17/01/2021,198.0,0.0,Finland,5525292
19/03/2021,9749.0,173.0,Czechia,10693939
31/03/2021,2623.0,19.0,Croatia,4058165
30/09/2020,,0.0,Iceland,364134
02/01/2021,1611.0,23.0,Denmark,5822763
30/01/2021,113.0,0.0,Cyprus,888005
26/07/2021,851.0,1.0,Cyprus,888005
22/09/2020,1813.0,15.0,Germany,83166711
29/05/2021,285.0,3.0,Sweden,10327589
06/12/2020,283.0,10.0,Finland,5525292
08/07/2020,7.0,0.0,Latvia,1907675
29/10/2021,6685.0,18.0,Slovakia,5457873
28/08/2020,501.0,3.0,Netherlands,17407585
06/07/2021,3585.0,34.0,France,67320216
13/01/2021,258.0,5.0,Finland,5525292
08/09/2020,3.0,0.0,Iceland,364134
21/10/2021,4421.0,3.0,Slovakia,5457873
07/11/2021,5293.0,273.0,Romania,19328838
26/04/2020,412.0,23.0,Portugal,10295909
28/04/2021,8893.0,636.0,Poland,37958138
21/03/2021,224.0,3.0,Malta,514564
28/07/2020,283.0,4.0,Sweden,10327589
08/01/2021,8003.0,48.0,Slovakia,5457873
20/11/2020,,0.0,Iceland,364134
18/05/2020,1.0,1.0,Latvia,1907675
28/02/2020,15.0,0.0,France,67320216
24/08/2021,470.0,3.0,Croatia,4058165
12/12/2021,74.0,0.0,Liechtenstein,38747
08/08/2021,1.0,0.0,Liechtenstein,38747
04/04/2020,39.0,1.0,Lithuania,2794090
09/11/2021,5331.0,0.0,Ireland,4964440
09/09/2020,1430.0,14.0,Italy,59641488
02/08/2021,1352.0,0.0,Ireland,4964440
19/12/2021,1753.0,5.0,Finland,5525292
23/02/2021,1095.0,8.0,Slovenia,2095861
12/08/2020,130.0,0.0,Croatia,4058165
21/05/2021,169.0,0.0,Finland,5525292
05/12/2020,6529.0,35.0,Netherlands,17407585
31/10/2021,3139.0,11.0,Slovakia,5457873
19/06/2020,375.0,3.0,Portugal,10295909
18/05/2020,173.0,13.0,Portugal,10295909
15/07/2020,0.0,0.0,Malta,514564
08/11/2020,125.0,1.0,Estonia,1328976
02/05/2020,0.0,0.0,Denmark,5822763
10/06/2020,202.0,71.0,Italy,59641488
17/04/2020,1912.0,507.0,Spain,47332614
18/07/2020,1.0,0.0,Malta,514564
24/02/2021,1733.0,45.0,Bulgaria,6951482
31/10/2020,3908.0,51.0,Hungary,9769526
04/01/2021,361.0,54.0,Croatia,4058165
09/03/2020,3.0,0.0,Estonia,1328976
13/12/2020,330.0,4.0,Estonia,1328976
09/07/2020,418.0,13.0,Portugal,10295909
09/11/2020,15979.0,321.0,Germany,83166711
12/01/2021,22581.0,893.0,Germany,83166711
03/11/2021,4922.0,145.0,Bulgaria,6951482
24/09/2021,382.0,2.0,Denmark,5822763
18/09/2021,2014.0,4.0,Netherlands,17407585
10/03/2021,2007.0,1.0,Denmark,5822763
30/03/2020,4376.0,418.0,France,67320216
09/02/2020,3.0,0.0,Spain,47332614
11/06/2021,418.0,1.0,Denmark,5822763
11/03/2021,4162.0,102.0,Slovakia,5457873
16/06/2020,99.0,9.0,Belgium,11522440
27/07/2021,4516.0,24.0,Italy,59641488
03/09/2021,1931.0,5.0,Austria,8901064
28/07/2020,3114.0,13.0,Spain,47332614
01/02/2021,21685.0,544.0,Spain,47332614
11/06/2020,1.0,0.0,Luxembourg,626108
13/12/2020,6831.0,162.0,Spain,47332614
09/12/2021,369.0,1.0,Luxembourg,626108
23/01/2021,8420.0,103.0,Slovakia,5457873
12/05/2020,195.0,56.0,Netherlands,17407585
29/10/2021,22585.0,195.0,Germany,83166711
10/11/2020,198.0,2.0,Cyprus,888005
24/04/2021,4568.0,13.0,Sweden,10327589
14/03/2021,14.0,0.0,Iceland,364134
22/08/2021,2112.0,9.0,Portugal,10295909
15/08/2020,3310.0,3.0,France,67320216
13/05/2020,16.0,3.0,Greece,10718565
05/11/2021,225.0,3.0,Luxembourg,626108
26/12/2020,183.0,0.0,Finland,5525292
13/07/2020,10.0,0.0,Ireland,4964440
22/07/2020,108.0,2.0,Croatia,4058165
17/07/2021,37.0,0.0,Slovakia,5457873
12/06/2021,129.0,0.0,Norway,5367580
26/04/2020,7.0,0.0,Cyprus,888005
11/04/2020,1301.0,134.0,Netherlands,17407585
06/04/2020,452.0,16.0,Portugal,10295909
04/04/2021,707.0,69.0,Slovakia,5457873
22/11/2020,6370.0,252.0,Spain,47332614
24/06/2021,4228.0,14.0,Spain,47332614
02/04/2020,6545.0,417.0,Germany,83166711
25/03/2020,47.0,1.0,Slovenia,2095861
22/04/2021,900.0,11.0,Slovenia,2095861
08/03/2021,5327.0,359.0,France,67320216
01/06/2020,137.0,5.0,Germany,83166711
14/02/2021,39.0,3.0,Luxembourg,626108
01/08/2020,13.0,0.0,Lithuania,2794090
02/11/2020,26.0,0.0,Iceland,364134
28/01/2021,1305.0,23.0,Slovenia,2095861
04/09/2021,3239.0,53.0,Spain,47332614
17/04/2021,2411.0,67.0,Greece,10718565
31/05/2021,101.0,6.0,Latvia,1907675
17/06/2020,0.0,0.0,Cyprus,888005
31/10/2020,2987.0,13.0,Sweden,10327589
04/10/2021,99.0,0.0,Luxembourg,626108
25/03/2021,6651.0,140.0,Romania,19328838
28/04/2021,835.0,2.0,Denmark,5822763
31/08/2021,1908.0,13.0,Portugal,10295909
05/07/2021,480.0,31.0,Italy,59641488
14/07/2020,57.0,0.0,Greece,10718565
04/06/2020,172.0,17.0,Belgium,11522440
27/04/2020,9.0,4.0,Croatia,4058165
14/06/2020,9.0,0.0,Greece,10718565
28/11/2021,1845.0,0.0,Norway,5367580
31/08/2020,755.0,43.0,Romania,19328838
31/08/2021,2053.0,109.0,Bulgaria,6951482
14/07/2020,207.0,3.0,Belgium,11522440
14/09/2020,347.0,2.0,Denmark,5822763
25/05/2021,397.0,11.0,Slovakia,5457873
02/02/2021,5540.0,260.0,Portugal,10295909
19/11/2021,23259.0,405.0,Poland,37958138
10/08/2020,141.0,0.0,Czechia,10693939
04/04/2021,6862.0,15.0,Netherlands,17407585
04/10/2021,2806.0,43.0,Bulgaria,6951482
01/07/2021,98.0,23.0,Poland,37958138
29/05/2020,0.0,1.0,Croatia,4058165
21/09/2020,175.0,1.0,Slovakia,5457873
13/06/2021,28.0,0.0,Estonia,1328976
15/06/2020,18.0,0.0,Ireland,4964440
03/06/2020,159.0,19.0,Belgium,11522440
07/09/2020,561.0,2.0,Czechia,10693939
11/08/2020,620.0,2.0,Netherlands,17407585
25/10/2021,1224.0,0.0,Norway,5367580
11/01/2021,4926.0,8.0,Ireland,4964440
17/05/2020,64.0,10.0,Ireland,4964440
30/09/2020,3286.0,14.0,Netherlands,17407585
14/09/2021,31.0,0.0,Iceland,364134
17/11/2020,4458.0,44.0,Sweden,10327589
18/11/2021,61266.0,475.0,Germany,83166711
01/08/2021,152.0,5.0,Romania,19328838
25/06/2021,46.0,0.0,Lithuania,2794090
14/12/2021,67.0,0.0,Liechtenstein,38747
10/08/2020,157.0,3.0,Portugal,10295909
22/05/2020,476.0,10.0,Poland,37958138
11/10/2020,16101.0,46.0,France,67320216
06/06/2021,5070.0,25.0,France,67320216
05/07/2020,328.0,9.0,Portugal,10295909
10/05/2021,928.0,13.0,Austria,8901064
05/03/2021,2764.0,18.0,Austria,8901064
15/03/2020,0.0,0.0,Liechtenstein,38747
01/10/2021,2091.0,70.0,Bulgaria,6951482
13/09/2020,45.0,0.0,Finland,5525292
13/02/2021,385.0,13.0,Slovenia,2095861
06/08/2021,865.0,0.0,Denmark,5822763
17/05/2021,116.0,30.0,Croatia,4058165
21/11/2020,1306.0,27.0,Slovakia,5457873
14/10/2021,11338.0,91.0,Germany,83166711
14/11/2021,32.0,0.0,Malta,514564
08/05/2020,483.0,79.0,Belgium,11522440
29/10/2021,219.0,1.0,Luxembourg,626108
24/06/2020,5.0,6.0,Ireland,4964440
12/03/2020,50.0,0.0,Slovenia,2095861
08/03/2020,0.0,0.0,Luxembourg,626108
06/05/2021,11798.0,258.0,Italy,59641488
21/11/2021,3415.0,3.0,Denmark,5822763
27/05/2020,5.0,0.0,Slovakia,5457873
27/03/2021,5869.0,162.0,Romania,19328838
23/07/2020,439.0,2.0,Belgium,11522440
09/01/2021,10.0,0.0,Iceland,364134
11/07/2021,160.0,2.0,Finland,5525292
26/04/2020,1.0,0.0,Iceland,364134
17/12/2020,16.0,0.0,Iceland,364134
01/05/2020,21.0,0.0,Greece,10718565
07/06/2020,164.0,4.0,Germany,83166711
18/12/2021,5062.0,12.0,Portugal,10295909
02/08/2020,13.0,0.0,Norway,5367580
30/01/2021,1411.0,78.0,Ireland,4964440
25/12/2020,3812.0,111.0,Romania,19328838
03/06/2020,10.0,0.0,Estonia,1328976
26/04/2020,701.0,219.0,Ireland,4964440
04/05/2020,57.0,5.0,Bulgaria,6951482
10/06/2021,750.0,24.0,Greece,10718565
07/11/2020,2555.0,34.0,Greece,10718565
30/05/2021,59.0,3.0,Estonia,1328976
18/03/2021,385.0,0.0,Cyprus,888005
18/03/2021,786.0,1.0,Denmark,5822763
07/07/2021,3601.0,2.0,Netherlands,17407585
22/08/2020,45.0,0.0,Norway,5367580
01/11/2020,557.0,25.0,Slovenia,2095861
15/06/2021,3873.0,23.0,Spain,47332614
26/05/2021,544.0,10.0,Czechia,10693939
23/12/2020,82.0,5.0,Malta,514564
09/12/2021,19732.0,78.0,Netherlands,17407585
29/04/2020,422.0,28.0,Poland,37958138
18/06/2021,3758.0,16.0,Spain,47332614
30/01/2020,0.0,0.0,Finland,5525292
27/04/2021,420.0,10.0,Ireland,4964440
10/10/2021,1296.0,8.0,Austria,8901064
08/10/2020,109.0,0.0,Latvia,1907675
17/10/2021,1000.0,43.0,Bulgaria,6951482
03/02/2021,198.0,1.0,Luxembourg,626108
20/12/2021,424.0,36.0,Romania,19328838
18/08/2021,28405.0,122.0,France,67320216
20/10/2020,45.0,0.0,Estonia,1328976
03/12/2020,96.0,2.0,Malta,514564
21/03/2021,4336.0,67.0,Spain,47332614
03/04/2021,279.0,1.0,Latvia,1907675
20/09/2020,469.0,3.0,Denmark,5822763
29/02/2020,0.0,0.0,Czechia,10693939
10/07/2021,149.0,0.0,Finland,5525292
04/03/2021,4271.0,98.0,Romania,19328838
19/12/2020,882.0,40.0,Slovenia,2095861
08/07/2021,183.0,0.0,Norway,5367580
13/03/2020,11.0,0.0,Slovakia,5457873
21/03/2021,321.0,10.0,Lithuania,2794090
24/07/2021,11.0,0.0,Sweden,10327589
23/06/2021,0.0,0.0,Malta,514564
16/07/2021,3547.0,7.0,Portugal,10295909
23/09/2020,360.0,0.0,Slovakia,5457873
31/10/2021,326.0,0.0,Iceland,364134
04/03/2020,33.0,,Norway,5367580
19/08/2020,212.0,3.0,Greece,10718565
08/07/2020,277.0,14.0,Poland,37958138
31/08/2021,5492.0,75.0,Italy,59641488
27/06/2020,0.0,0.0,Lithuania,2794090
06/02/2021,4088.0,60.0,Netherlands,17407585
01/04/2020,48.0,0.0,Latvia,1907675
14/01/2021,248.0,5.0,Finland,5525292
08/01/2021,5690.0,99.0,Sweden,10327589
06/07/2020,69.0,0.0,Croatia,4058165
27/08/2021,324.0,5.0,Cyprus,888005
28/09/2020,99.0,2.0,Slovenia,2095861
27/11/2020,5444.0,67.0,Portugal,10295909
15/10/2021,2861.0,25.0,Lithuania,2794090
21/04/2020,27.0,1.0,Croatia,4058165
22/12/2020,5009.0,155.0,Romania,19328838
14/02/2021,3491.0,67.0,Slovakia,5457873
07/12/2021,6084.0,52.0,Austria,8901064
20/12/2021,3042.0,7.0,Sweden,10327589
18/06/2021,601.0,3.0,Sweden,10327589
12/03/2021,383.0,2.0,Cyprus,888005
16/10/2020,10009.0,55.0,Italy,59641488
10/12/2021,1480.0,19.0,Slovenia,2095861
06/07/2021,73.0,1.0,Slovenia,2095861
15/10/2020,141.0,1.0,Norway,5367580
10/06/2020,181.0,12.0,Netherlands,17407585
14/04/2021,3726.0,90.0,Czechia,10693939
15/02/2020,0.0,0.0,Czechia,10693939
30/04/2020,739.0,223.0,Spain,47332614
30/05/2020,141.0,21.0,Netherlands,17407585
15/06/2020,0.0,0.0,Iceland,364134
19/11/2021,2371.0,5.0,Portugal,10295909
22/11/2020,5837.0,131.0,Romania,19328838
24/09/2021,1642.0,15.0,Lithuania,2794090
13/08/2020,176.0,11.0,Bulgaria,6951482
10/12/2021,24988.0,571.0,Poland,37958138
25/08/2020,14.0,0.0,Cyprus,888005
12/03/2021,3033.0,25.0,Austria,8901064
25/03/2021,3216.0,30.0,Austria,8901064
16/12/2020,450.0,7.0,Norway,5367580
05/03/2021,283.0,3.0,Malta,514564
04/04/2021,453.0,3.0,Ireland,4964440
29/05/2021,306.0,11.0,Latvia,1907675
20/09/2021,481.0,4.0,Czechia,10693939
06/04/2021,4293.0,79.0,Greece,10718565
06/10/2021,1671.0,16.0,Latvia,1907675
22/07/2020,170.0,3.0,Netherlands,17407585
04/08/2021,429.0,3.0,Bulgaria,6951482
24/10/2021,243.0,0.0,Iceland,364134
20/10/2021,1127.0,4.0,Denmark,5822763
25/07/2021,15242.0,6.0,France,67320216
17/12/2020,2042.0,191.0,Bulgaria,6951482
11/01/2020,1.0,0.0,Spain,47332614
13/12/2020,17937.0,484.0,Italy,59641488
17/09/2020,11532.0,124.0,Spain,47332614
29/10/2020,236.0,0.0,Finland,5525292
21/12/2020,4633.0,77.0,Poland,37958138
23/08/2021,5166.0,109.0,France,67320216
01/01/2021,469.0,50.0,Belgium,11522440
12/02/2020,0.0,0.0,Sweden,10327589
30/08/2020,157.0,2.0,Greece,10718565
17/02/2021,2324.0,127.0,Portugal,10295909
15/09/2020,53.0,0.0,Finland,5525292
14/10/2020,22591.0,104.0,France,67320216
13/10/2020,5898.0,41.0,Italy,59641488
29/11/2021,13100.0,31.0,Spain,47332614
19/10/2021,22.0,0.0,Malta,514564
28/09/2020,702.0,13.0,Hungary,9769526
